DataType|Stock|HistoricalPeakThreshold|ProbMethod|CurrentProb_Bin|DTE_Bin|RecoveryCandidate_N|RecoveryCandidate_WorthlessCount|RecoveryCandidate_WorthlessRate_pct|AllOptions_N|AllOptions_WorthlessCount|AllOptions_WorthlessRate_pct|RecoveryAdvantage_pp
stock|NCC B|0.85|Bayesian Calibrated|80-90%|0-7|35|30|85.71428571428571|96|78|81.25|4.464285714285708
stock|NCC B|0.85|Bayesian Calibrated|80-90%|15-21|40|38|95.0|45|42|93.33333333333331|1.6666666666666714
stock|NCC B|0.85|Bayesian Calibrated|80-90%|8-14|45|41|91.11111111111111|64|56|87.5|3.6111111111111134
stock|NCC B|0.85|Bayesian Calibrated|80-90%|36+|276|248|89.85507246376811|276|248|89.85507246376811|0.0
stock|NCC B|0.85|Bayesian Calibrated|80-90%|29-35|39|37|94.87179487179486|41|37|90.2439024390244|4.627892432770466
stock|NCC B|0.85|Bayesian Calibrated|70-80%|22-28|44|39|88.63636363636364|65|48|73.84615384615385|14.790209790209786
stock|NCC B|0.85|Bayesian Calibrated|70-80%|15-21|72|68|94.44444444444444|94|77|81.91489361702128|12.529550827423163
stock|NCC B|0.85|Bayesian Calibrated|70-80%|8-14|28|26|92.85714285714286|83|57|68.67469879518072|24.182444061962144
stock|NCC B|0.85|Bayesian Calibrated|70-80%|36+|255|225|88.23529411764706|297|239|80.47138047138047|7.763913646266587
stock|NCC B|0.85|Bayesian Calibrated|70-80%|0-7|10|8|80.0|54|38|70.37037037037037|9.629629629629632
stock|NCC B|0.85|Bayesian Calibrated|70-80%|29-35|17|16|94.11764705882352|19|17|89.47368421052632|4.643962848297207
stock|NCC B|0.85|Bayesian Calibrated|60-70%|22-28|70|61|87.14285714285714|111|74|66.66666666666666|20.47619047619048
stock|NCC B|0.85|Bayesian Calibrated|60-70%|15-21|43|42|97.67441860465117|63|51|80.95238095238095|16.722037652270203
stock|NCC B|0.85|Bayesian Calibrated|60-70%|8-14|25|18|72.0|76|44|57.89473684210527|14.105263157894733
stock|NCC B|0.85|Bayesian Calibrated|60-70%|36+|90|70|77.77777777777779|99|71|71.71717171717171|6.0606060606060765
stock|NCC B|0.85|Bayesian Calibrated|60-70%|29-35|40|36|90.0|48|37|77.08333333333334|12.916666666666655
stock|NCC B|0.85|Bayesian Calibrated|60-70%|0-7|18|17|94.44444444444444|73|52|71.23287671232876|23.21156773211568
stock|NCC B|0.85|Bayesian Calibrated|50-60%|22-28|39|34|87.17948717948718|75|46|61.33333333333333|25.84615384615385
stock|NCC B|0.85|Bayesian Calibrated|50-60%|15-21|30|28|93.33333333333331|65|39|60.0|33.33333333333333
stock|NCC B|0.85|Bayesian Calibrated|50-60%|8-14|12|10|83.33333333333334|21|13|61.90476190476191|21.42857142857144
stock|NCC B|0.85|Bayesian Calibrated|50-60%|0-7|6|5|83.33333333333334|33|19|57.57575757575758|25.757575757575765
stock|NCC B|0.85|Bayesian Calibrated|50-60%|36+|58|41|70.6896551724138|71|42|59.15492957746479|11.534725594949007
stock|NCC B|0.85|Bayesian Calibrated|50-60%|29-35|28|27|96.42857142857144|38|29|76.31578947368422|20.11278195488721
stock|Nordea Bank|0.85|Bayesian Calibrated|80-90%|8-14|338|312|92.3076923076923|400|350|87.5|4.807692307692307
stock|Nordea Bank|0.85|Bayesian Calibrated|80-90%|15-21|381|355|93.1758530183727|414|372|89.85507246376811|3.320780554604596
stock|Nordea Bank|0.85|Bayesian Calibrated|80-90%|22-28|228|226|99.12280701754386|238|233|97.89915966386556|1.2236473536783166
stock|Nordea Bank|0.85|Bayesian Calibrated|80-90%|0-7|232|208|89.65517241379311|299|258|86.2876254180602|3.3675469957329085
stock|Nordea Bank|0.85|Bayesian Calibrated|80-90%|29-35|53|52|98.1132075471698|55|52|94.54545454545456|3.567753001715261
stock|Nordea Bank|0.85|Bayesian Calibrated|80-90%|36+|370|336|90.81081081081082|381|338|88.71391076115486|2.0969000496559573
stock|Nordea Bank|0.85|Bayesian Calibrated|70-80%|8-14|249|231|92.7710843373494|358|288|80.44692737430168|12.324156963047711
stock|Nordea Bank|0.85|Bayesian Calibrated|70-80%|15-21|267|241|90.2621722846442|343|271|79.00874635568513|11.25342592895906
stock|Nordea Bank|0.85|Bayesian Calibrated|70-80%|22-28|174|165|94.82758620689656|202|181|89.60396039603961|5.223625810856944
stock|Nordea Bank|0.85|Bayesian Calibrated|70-80%|0-7|95|87|91.57894736842104|154|124|80.51948051948052|11.05946684894053
stock|Nordea Bank|0.85|Bayesian Calibrated|70-80%|36+|195|172|88.2051282051282|203|173|85.22167487684729|2.983453328280916
stock|Nordea Bank|0.85|Bayesian Calibrated|70-80%|29-35|50|48|96.0|56|48|85.71428571428571|10.285714285714292
stock|Nordea Bank|0.85|Bayesian Calibrated|60-70%|8-14|172|161|93.6046511627907|319|226|70.84639498432603|22.75825617846468
stock|Nordea Bank|0.85|Bayesian Calibrated|60-70%|15-21|297|271|91.24579124579124|431|320|74.24593967517401|16.999851570617224
stock|Nordea Bank|0.85|Bayesian Calibrated|60-70%|22-28|50|42|84.0|74|51|68.91891891891892|15.08108108108108
stock|Nordea Bank|0.85|Bayesian Calibrated|60-70%|0-7|120|98|81.66666666666667|231|170|73.59307359307358|8.073593073593088
stock|Nordea Bank|0.85|Bayesian Calibrated|60-70%|29-35|87|76|87.35632183908046|97|78|80.41237113402062|6.943950705059848
stock|Nordea Bank|0.85|Bayesian Calibrated|60-70%|36+|43|35|81.3953488372093|48|35|72.91666666666666|8.47868217054264
stock|Nordea Bank|0.85|Bayesian Calibrated|50-60%|8-14|68|60|88.23529411764706|130|87|66.92307692307692|21.31221719457013
stock|Nordea Bank|0.85|Bayesian Calibrated|50-60%|15-21|191|176|92.14659685863874|366|227|62.02185792349727|30.124738935141472
stock|Nordea Bank|0.85|Bayesian Calibrated|50-60%|0-7|92|76|82.6086956521739|223|146|65.47085201793722|17.137843634236688
stock|Nordea Bank|0.85|Bayesian Calibrated|50-60%|36+|59|44|74.57627118644068|73|45|61.64383561643836|12.93243557000232
stock|Nordea Bank|0.85|Bayesian Calibrated|50-60%|22-28|33|28|84.84848484848484|40|30|75.0|9.848484848484844
stock|New Wave Group B|0.85|Bayesian Calibrated|80-90%|22-28|21|19|90.47619047619048|28|24|85.71428571428571|4.761904761904773
stock|New Wave Group B|0.85|Bayesian Calibrated|80-90%|0-7|1|1|100.0|9|7|77.77777777777779|22.22222222222221
stock|New Wave Group B|0.85|Bayesian Calibrated|80-90%|15-21|42|40|95.23809523809524|55|50|90.9090909090909|4.32900432900432
stock|New Wave Group B|0.85|Bayesian Calibrated|80-90%|8-14|19|19|100.0|43|38|88.37209302325581|11.627906976744184
stock|New Wave Group B|0.85|Bayesian Calibrated|80-90%|36+|192|173|90.10416666666666|204|182|89.2156862745098|0.8884803921568505
stock|New Wave Group B|0.85|Bayesian Calibrated|80-90%|29-35|20|16|80.0|22|18|81.81818181818183|-1.8181818181818272
stock|New Wave Group B|0.85|Bayesian Calibrated|70-80%|22-28|31|26|83.87096774193549|40|33|82.5|1.3709677419354875
stock|New Wave Group B|0.85|Bayesian Calibrated|70-80%|0-7|4|4|100.0|28|23|82.14285714285714|17.85714285714286
stock|New Wave Group B|0.85|Bayesian Calibrated|70-80%|15-21|19|19|100.0|48|42|87.5|12.5
stock|New Wave Group B|0.85|Bayesian Calibrated|70-80%|36+|160|140|87.5|196|161|82.14285714285714|5.357142857142861
stock|New Wave Group B|0.85|Bayesian Calibrated|70-80%|8-14|9|9|100.0|35|28|80.0|20.0
stock|New Wave Group B|0.85|Bayesian Calibrated|70-80%|29-35|16|15|93.75|25|17|68.0|25.75
stock|New Wave Group B|0.85|Bayesian Calibrated|60-70%|22-28|33|27|81.81818181818183|60|45|75.0|6.818181818181827
stock|New Wave Group B|0.85|Bayesian Calibrated|60-70%|15-21|4|4|100.0|32|22|68.75|31.25
stock|New Wave Group B|0.85|Bayesian Calibrated|60-70%|36+|129|112|86.82170542635659|197|148|75.1269035532995|11.694801873057088
stock|New Wave Group B|0.85|Bayesian Calibrated|60-70%|8-14|7|7|100.0|40|33|82.5|17.5
stock|New Wave Group B|0.85|Bayesian Calibrated|60-70%|0-7|4|4|100.0|47|25|53.191489361702125|46.80851063829788
stock|New Wave Group B|0.85|Bayesian Calibrated|60-70%|29-35|21|19|90.47619047619048|36|22|61.11111111111112|29.365079365079367
stock|New Wave Group B|0.85|Bayesian Calibrated|50-60%|22-28|15|13|86.66666666666667|46|30|65.21739130434783|21.449275362318843
stock|New Wave Group B|0.85|Bayesian Calibrated|50-60%|15-21|6|4|66.66666666666666|26|15|57.692307692307686|8.974358974358971
stock|New Wave Group B|0.85|Bayesian Calibrated|50-60%|36+|104|87|83.65384615384616|229|135|58.951965065502186|24.70188108834397
stock|New Wave Group B|0.85|Bayesian Calibrated|50-60%|29-35|6|6|100.0|22|10|45.45454545454545|54.54545454545455
stock|New Wave Group B|0.85|Bayesian Calibrated|50-60%|8-14|9|7|77.77777777777779|61|29|47.540983606557376|30.23679417122041
stock|New Wave Group B|0.85|Bayesian Calibrated|50-60%|0-7|1|1|100.0|33|19|57.57575757575758|42.42424242424242
stock|NIBE Industrier B|0.85|Bayesian Calibrated|70-80%|8-14|52|41|78.84615384615384|293|204|69.6245733788396|9.22158046731424
stock|NIBE Industrier B|0.85|Bayesian Calibrated|70-80%|15-21|66|54|81.81818181818183|334|248|74.25149700598801|7.566684812193813
stock|NIBE Industrier B|0.85|Bayesian Calibrated|70-80%|36+|294|248|84.35374149659864|341|268|78.59237536656892|5.761366130029728
stock|NIBE Industrier B|0.85|Bayesian Calibrated|70-80%|29-35|21|19|90.47619047619048|32|25|78.125|12.351190476190482
stock|NIBE Industrier B|0.85|Bayesian Calibrated|70-80%|22-28|8|6|75.0|19|11|57.89473684210527|17.105263157894733
stock|NIBE Industrier B|0.85|Bayesian Calibrated|60-70%|8-14|77|53|68.83116883116884|463|282|60.90712742980562|7.924041401363219
stock|NIBE Industrier B|0.85|Bayesian Calibrated|60-70%|15-21|84|67|79.76190476190477|434|301|69.35483870967742|10.40706605222735
stock|NIBE Industrier B|0.85|Bayesian Calibrated|60-70%|22-28|30|27|90.0|104|68|65.38461538461539|24.615384615384613
stock|NIBE Industrier B|0.85|Bayesian Calibrated|60-70%|0-7|123|95|77.23577235772358|375|238|63.46666666666667|13.769105691056907
stock|NIBE Industrier B|0.85|Bayesian Calibrated|60-70%|36+|250|201|80.4|325|225|69.23076923076923|11.16923076923078
stock|NIBE Industrier B|0.85|Bayesian Calibrated|60-70%|29-35|26|22|84.61538461538461|52|39|75.0|9.615384615384611
stock|NIBE Industrier B|0.85|Bayesian Calibrated|50-60%|8-14|122|81|66.39344262295081|706|356|50.42492917847026|15.968513444480555
stock|NIBE Industrier B|0.85|Bayesian Calibrated|50-60%|15-21|61|47|77.04918032786885|340|207|60.882352941176464|16.16682738669239
stock|NIBE Industrier B|0.85|Bayesian Calibrated|50-60%|22-28|39|35|89.74358974358975|157|86|54.77707006369427|34.966519679895484
stock|NIBE Industrier B|0.85|Bayesian Calibrated|50-60%|0-7|111|82|73.87387387387388|540|285|52.77777777777778|21.096096096096097
stock|NIBE Industrier B|0.85|Bayesian Calibrated|50-60%|36+|203|156|76.84729064039408|315|186|59.04761904761905|17.799671592775027
stock|NIBE Industrier B|0.85|Bayesian Calibrated|50-60%|29-35|16|11|68.75|39|23|58.97435897435898|9.775641025641022
stock|NIBE Industrier B|0.85|Bayesian Calibrated|80-90%|0-7|354|250|70.62146892655367|405|287|70.86419753086419|-0.2427286043105141
stock|NIBE Industrier B|0.85|Bayesian Calibrated|80-90%|8-14|74|64|86.48648648648648|334|252|75.44910179640718|11.037384690079309
stock|NIBE Industrier B|0.85|Bayesian Calibrated|80-90%|15-21|29|22|75.86206896551724|147|105|71.42857142857143|4.433497536945808
stock|NIBE Industrier B|0.85|Bayesian Calibrated|80-90%|36+|306|266|86.9281045751634|319|275|86.20689655172413|0.7212080234392744
stock|NIBE Industrier B|0.85|Bayesian Calibrated|80-90%|29-35|51|47|92.15686274509804|54|50|92.5925925925926|-0.4357298474945565
stock|NIBE Industrier B|0.85|Bayesian Calibrated|80-90%|22-28|13|11|84.61538461538461|19|15|78.94736842105263|5.668016194331983
stock|NOBA Bank Group|0.85|Bayesian Calibrated|60-70%|22-28|0|0||15|8|53.333333333333336|
stock|NOBA Bank Group|0.85|Bayesian Calibrated|60-70%|0-7|3|3|100.0|14|10|71.42857142857143|28.57142857142857
stock|NOBA Bank Group|0.85|Bayesian Calibrated|60-70%|15-21|1|1|100.0|25|16|64.0|36.0
stock|NOBA Bank Group|0.85|Bayesian Calibrated|60-70%|8-14|3|3|100.0|23|16|69.56521739130434|30.434782608695656
stock|NOBA Bank Group|0.85|Bayesian Calibrated|60-70%|36+|7|5|71.42857142857143|37|21|56.75675675675676|14.671814671814673
stock|NOBA Bank Group|0.85|Bayesian Calibrated|60-70%|29-35|2|0|0.0|13|5|38.46153846153847|-38.46153846153847
stock|NOBA Bank Group|0.85|Bayesian Calibrated|50-60%|22-28|1|1|100.0|32|18|56.25|43.75
stock|NOBA Bank Group|0.85|Bayesian Calibrated|50-60%|15-21|1|1|100.0|32|21|65.625|34.375
stock|NOBA Bank Group|0.85|Bayesian Calibrated|50-60%|8-14|1|1|100.0|16|7|43.75|56.25
stock|NOBA Bank Group|0.85|Bayesian Calibrated|50-60%|36+|2|1|50.0|32|12|37.5|12.5
stock|NOBA Bank Group|0.85|Bayesian Calibrated|50-60%|0-7|3|3|100.0|10|4|40.0|60.0
stock|NOBA Bank Group|0.85|Bayesian Calibrated|50-60%|29-35|3|0|0.0|15|1|6.666666666666667|-6.666666666666667
stock|NOBA Bank Group|0.85|Bayesian Calibrated|80-90%|0-7|0|0||9|9|100.0|
stock|NOBA Bank Group|0.85|Bayesian Calibrated|80-90%|15-21|0|0||3|2|66.66666666666666|
stock|NOBA Bank Group|0.85|Bayesian Calibrated|80-90%|8-14|8|7|87.5|9|7|77.77777777777779|9.722222222222214
stock|NOBA Bank Group|0.85|Bayesian Calibrated|80-90%|36+|10|7|70.0|17|11|64.70588235294117|5.294117647058826
stock|NOBA Bank Group|0.85|Bayesian Calibrated|70-80%|0-7|3|3|100.0|10|10|100.0|0.0
stock|NOBA Bank Group|0.85|Bayesian Calibrated|70-80%|15-21|0|0||5|4|80.0|
stock|NOBA Bank Group|0.85|Bayesian Calibrated|70-80%|8-14|1|1|100.0|3|3|100.0|0.0
stock|NOBA Bank Group|0.85|Bayesian Calibrated|70-80%|29-35|0|0||4|0|0.0|
stock|NOBA Bank Group|0.85|Bayesian Calibrated|70-80%|36+|5|5|100.0|28|19|67.85714285714286|32.14285714285714
stock|NOBA Bank Group|0.85|Bayesian Calibrated|70-80%|22-28|0|0||2|2|100.0|
stock|Nokia Corporation|0.85|Bayesian Calibrated|60-70%|0-7|49|34|69.38775510204081|126|87|69.04761904761905|0.3401360544217624
stock|Nokia Corporation|0.85|Bayesian Calibrated|60-70%|8-14|154|121|78.57142857142857|291|194|66.66666666666666|11.904761904761912
stock|Nokia Corporation|0.85|Bayesian Calibrated|60-70%|36+|28|28|100.0|28|28|100.0|0.0
stock|Nokia Corporation|0.85|Bayesian Calibrated|60-70%|22-28|26|23|88.46153846153845|27|24|88.88888888888889|-0.4273504273504329
stock|Nokia Corporation|0.85|Bayesian Calibrated|60-70%|29-35|15|15|100.0|15|15|100.0|0.0
stock|Nokia Corporation|0.85|Bayesian Calibrated|50-60%|0-7|52|32|61.53846153846154|149|84|56.375838926174495|5.162622612287045
stock|Nokia Corporation|0.85|Bayesian Calibrated|80-90%|15-21|168|152|90.47619047619048|173|156|90.17341040462428|0.3027800715662039
stock|Nokia Corporation|0.85|Bayesian Calibrated|80-90%|0-7|148|127|85.8108108108108|225|187|83.11111111111111|2.6996996996996927
stock|Nokia Corporation|0.85|Bayesian Calibrated|80-90%|36+|49|49|100.0|49|49|100.0|0.0
stock|Nokia Corporation|0.85|Bayesian Calibrated|80-90%|29-35|20|20|100.0|20|20|100.0|0.0
stock|Nokia Corporation|0.85|Bayesian Calibrated|80-90%|22-28|100|93|93.0|102|95|93.1372549019608|-0.1372549019607873
stock|Nokia Corporation|0.85|Bayesian Calibrated|80-90%|8-14|121|110|90.9090909090909|137|120|87.59124087591242|3.3178500331784875
stock|Nokia Corporation|0.85|Bayesian Calibrated|70-80%|15-21|188|160|85.1063829787234|226|173|76.54867256637168|8.557710412351724
stock|Nokia Corporation|0.85|Bayesian Calibrated|70-80%|8-14|75|66|88.0|124|99|79.83870967741935|8.161290322580655
stock|Nokia Corporation|0.85|Bayesian Calibrated|70-80%|0-7|87|74|85.0574712643678|212|158|74.52830188679245|10.529169377575355
stock|Nokia Corporation|0.85|Bayesian Calibrated|70-80%|36+|42|42|100.0|42|42|100.0|0.0
stock|Nokia Corporation|0.85|Bayesian Calibrated|70-80%|29-35|22|22|100.0|22|22|100.0|0.0
stock|Nokia Corporation|0.85|Bayesian Calibrated|70-80%|22-28|22|22|100.0|24|24|100.0|0.0
stock|OMXS30|0.85|Bayesian Calibrated|80-90%|22-28|145|134|92.41379310344828|154|140|90.9090909090909|1.504702194357364
stock|OMXS30|0.85|Bayesian Calibrated|80-90%|8-14|519|470|90.5587668593449|554|484|87.36462093862815|3.1941459207167497
stock|OMXS30|0.85|Bayesian Calibrated|80-90%|0-7|699|622|88.98426323319028|997|835|83.75125376128385|5.233009471906428
stock|OMXS30|0.85|Bayesian Calibrated|80-90%|15-21|544|488|89.70588235294117|576|505|87.67361111111111|2.03227124183006
stock|OMXS30|0.85|Bayesian Calibrated|80-90%|29-35|40|32|80.0|41|33|80.48780487804879|-0.4878048780487916
stock|OMXS30|0.85|Bayesian Calibrated|80-90%|36+|153|132|86.27450980392157|153|132|86.27450980392157|0.0
stock|OMXS30|0.85|Bayesian Calibrated|70-80%|22-28|46|37|80.43478260869566|48|38|79.16666666666666|1.268115942028999
stock|OMXS30|0.85|Bayesian Calibrated|70-80%|8-14|472|407|86.22881355932203|651|484|74.34715821812597|11.881655341196064
stock|OMXS30|0.85|Bayesian Calibrated|70-80%|0-7|233|201|86.26609442060087|497|383|77.06237424547284|9.203720175128026
stock|OMXS30|0.85|Bayesian Calibrated|70-80%|15-21|406|346|85.22167487684729|468|361|77.13675213675214|8.084922740095152
stock|OMXS30|0.85|Bayesian Calibrated|70-80%|29-35|36|27|75.0|40|29|72.5|2.5
stock|OMXS30|0.85|Bayesian Calibrated|60-70%|8-14|293|242|82.5938566552901|413|288|69.73365617433413|12.860200480955967
stock|OMXS30|0.85|Bayesian Calibrated|60-70%|0-7|346|275|79.47976878612717|839|547|65.19666269368297|14.2831060924442
stock|OMXS30|0.85|Bayesian Calibrated|60-70%|15-21|65|53|81.53846153846153|87|56|64.36781609195403|17.170645446507507
stock|OMXS30|0.85|Bayesian Calibrated|60-70%|29-35|22|16|72.72727272727273|28|18|64.28571428571429|8.441558441558442
stock|OMXS30|0.85|Bayesian Calibrated|50-60%|0-7|139|106|76.2589928057554|361|209|57.89473684210527|18.36425596365013
stock|OMXS30|0.85|Bayesian Calibrated|50-60%|8-14|94|69|73.40425531914893|149|88|59.06040268456376|14.343852634585168
stock|Orrön Energy|0.85|Bayesian Calibrated|50-60%|36+|0|0||49|24|48.97959183673469|
stock|Orrön Energy|0.85|Bayesian Calibrated|50-60%|22-28|0|0||17|6|35.294117647058826|
stock|Orrön Energy|0.85|Bayesian Calibrated|50-60%|15-21|0|0||4|0|0.0|
stock|Orrön Energy|0.85|Bayesian Calibrated|50-60%|29-35|0|0||8|4|50.0|
stock|Orrön Energy|0.85|Bayesian Calibrated|50-60%|8-14|0|0||7|3|42.85714285714285|
stock|Orrön Energy|0.85|Bayesian Calibrated|60-70%|22-28|0|0||22|12|54.54545454545454|
stock|Orrön Energy|0.85|Bayesian Calibrated|60-70%|36+|0|0||20|11|55.00000000000001|
stock|Orrön Energy|0.85|Bayesian Calibrated|60-70%|29-35|0|0||25|12|48.0|
stock|Orrön Energy|0.85|Bayesian Calibrated|60-70%|15-21|0|0||7|2|28.57142857142857|
stock|Orrön Energy|0.85|Bayesian Calibrated|70-80%|15-21|0|0||3|1|33.33333333333333|
stock|Orrön Energy|0.85|Bayesian Calibrated|70-80%|8-14|0|0||1|1|100.0|
stock|Orrön Energy|0.85|Bayesian Calibrated|70-80%|36+|0|0||40|19|47.5|
stock|SAAB B|0.85|Bayesian Calibrated|80-90%|8-14|389|337|86.63239074550128|438|377|86.0730593607306|0.5593313847706867
stock|SAAB B|0.85|Bayesian Calibrated|80-90%|15-21|165|151|91.51515151515152|179|159|88.8268156424581|2.688335872693415
stock|SAAB B|0.85|Bayesian Calibrated|80-90%|22-28|132|125|94.6969696969697|140|132|94.28571428571428|0.411255411255425
stock|SAAB B|0.85|Bayesian Calibrated|80-90%|0-7|216|187|86.57407407407408|368|309|83.96739130434783|2.606682769726248
stock|SAAB B|0.85|Bayesian Calibrated|80-90%|29-35|50|48|96.0|51|48|94.11764705882352|1.882352941176478
stock|SAAB B|0.85|Bayesian Calibrated|80-90%|36+|312|282|90.3846153846154|335|287|85.67164179104478|4.712973593570609
stock|SAAB B|0.85|Bayesian Calibrated|70-80%|8-14|307|264|85.99348534201955|462|361|78.13852813852814|7.854957203491409
stock|SAAB B|0.85|Bayesian Calibrated|70-80%|15-21|128|116|90.625|152|130|85.52631578947368|5.098684210526315
stock|SAAB B|0.85|Bayesian Calibrated|70-80%|0-7|118|91|77.11864406779661|304|235|77.30263157894737|-0.1839875111507609
stock|SAAB B|0.85|Bayesian Calibrated|70-80%|29-35|51|44|86.27450980392157|55|46|83.63636363636363|2.6381461675579487
stock|SAAB B|0.85|Bayesian Calibrated|70-80%|22-28|38|34|89.47368421052632|47|38|80.85106382978722|8.622620380739093
stock|SAAB B|0.85|Bayesian Calibrated|70-80%|36+|247|220|89.06882591093117|310|229|73.87096774193549|15.19785816899568
stock|SAAB B|0.85|Bayesian Calibrated|60-70%|8-14|115|105|91.30434782608695|245|178|72.6530612244898|18.65128660159715
stock|SAAB B|0.85|Bayesian Calibrated|60-70%|15-21|122|108|88.52459016393442|181|134|74.03314917127072|14.491440992663698
stock|SAAB B|0.85|Bayesian Calibrated|60-70%|22-28|113|96|84.95575221238938|164|111|67.6829268292683|17.272825383121088
stock|SAAB B|0.85|Bayesian Calibrated|60-70%|0-7|137|105|76.64233576642336|328|235|71.64634146341463|4.995994303008729
stock|SAAB B|0.85|Bayesian Calibrated|60-70%|29-35|54|45|83.33333333333334|65|51|78.46153846153847|4.871794871794876
